language,doc_id,upos_raw,deprel_raw,upos,deprel_base,n,status
la,phi0972.phi001.perseus-lat1.xml,VERB,acl:relcl,VERB,acl,66,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,advcl,VERB,advcl,159,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,advcl:abs,VERB,advcl,23,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,advcl:cmp,VERB,advcl,10,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,amod,VERB,amod,31,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,appos,VERB,appos,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,ccomp,VERB,ccomp,76,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,conj,VERB,conj,161,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,csubj,VERB,csubj,26,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,nmod,VERB,nmod,30,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,nsubj,VERB,nsubj,1,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,obl,VERB,obl,3,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,parataxis,VERB,parataxis,4,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,root,VERB,root,484,PROVISIONAL
la,phi0972.phi001.perseus-lat1.xml,VERB,xcomp,VERB,xcomp,80,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,acl:relcl,ADJ,acl,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,8,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,advmod,ADJ,advmod,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,156,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,ccomp,ADJ,ccomp,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,3,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,4,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,24,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,nsubj:pass,ADJ,nsubj,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,41,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,14,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,obl:arg,ADJ,obl,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,root,ADJ,root,18,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,vocative,ADJ,vocative,4,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,33,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADP,case,ADP,case,107,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADP,mark,ADP,mark,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,204,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,6,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,3,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,16,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,cc,ADV,cc,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,discourse,ADV,discourse,8,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,mark,ADV,mark,11,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,nmod,ADV,nmod,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,obj,ADV,obj,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,ADV,orphan,ADV,orphan,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,AUX,aux:pass,AUX,aux,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,AUX,cop,AUX,cop,62,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,7,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,112,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,advcl,DET,advcl,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,amod,DET,amod,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,det,DET,det,102,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,det:numgov,DET,det,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,nmod,DET,nmod,7,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,45,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,obj,DET,obj,39,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,obl,DET,obl,10,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,obl:arg,DET,obl,10,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,root,DET,root,5,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,DET,xcomp,DET,xcomp,3,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,INTJ,discourse,INTJ,discourse,6,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,acl,NOUN,acl,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,16,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,iobj,NOUN,iobj,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,81,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,181,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,37,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,297,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,216,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,34,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,root,NOUN,root,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,vocative,NOUN,vocative,8,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,10,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NUM,nsubj,NUM,nsubj,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,3,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,NUM,xcomp,NUM,xcomp,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PART,advmod:emph,PART,advmod,10,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,34,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PART,discourse,PART,discourse,15,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,advcl:pred,PRON,advcl,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,conj,PRON,conj,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,4,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,80,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,9,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,obj,PRON,obj,69,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,obl,PRON,obl,31,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,17,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,root,PRON,root,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PRON,vocative,PRON,vocative,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,4,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,8,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,7,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PROPN,obl:arg,NOUN,obl,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PROPN,vocative,NOUN,vocative,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,691,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,SCONJ,cc,SCONJ,cc,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,136,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,acl,VERB,acl,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,45,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,198,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,advcl:abs,VERB,advcl,18,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,advcl:cmp,VERB,advcl,5,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,amod,VERB,amod,28,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,51,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,conj,VERB,conj,107,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,29,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,43,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,nsubj,VERB,nsubj,2,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,obl,VERB,obl,7,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,obl:arg,VERB,obl,1,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,parataxis,VERB,parataxis,29,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,root,VERB,root,362,PROVISIONAL
la,phi0975.phi001.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,83,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,acl:relcl,ADJ,acl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,advcl:cmp,ADJ,advcl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,40,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,5,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,3,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,obl:arg,ADJ,obl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,root,ADJ,root,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADP,case,ADP,case,57,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,21,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADV,conj,ADV,conj,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,ADV,obj,ADV,obj,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,AUX,aux:pass,AUX,aux,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,AUX,cop,AUX,cop,8,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,35,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,conj,DET,conj,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,det,DET,det,38,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,nmod,DET,nmod,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,3,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,obj,DET,obj,3,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,obl,DET,obl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,obl:arg,DET,obl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,DET,root,DET,root,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,acl:relcl,NOUN,acl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,advcl:cmp,NOUN,advcl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,advcl:pred,NOUN,advcl,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,16,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,28,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,7,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,37,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,72,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,8,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,root,NOUN,root,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NUM,conj,NUM,conj,3,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NUM,nsubj,NUM,nsubj,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,10,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NUM,nummod:gov,NUM,nummod,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NUM,obj,NUM,obj,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,NUM,obl,NUM,obl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PART,advmod:emph,PART,advmod,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,3,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PART,discourse,PART,discourse,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,5,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,10,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PRON,obj,PRON,obj,7,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PRON,obl,PRON,obl,9,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,10,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,5,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,3,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,9,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,PUNCT,punct,PUNCT,punct,86,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,SCONJ,mark,SCONJ,mark,9,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,acl,VERB,acl,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,acl:relcl,VERB,acl,14,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,advcl,VERB,advcl,10,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,advcl:cmp,VERB,advcl,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,amod,VERB,amod,10,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,ccomp,VERB,ccomp,4,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,conj,VERB,conj,11,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,csubj,VERB,csubj,1,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,nmod,VERB,nmod,7,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,nsubj,VERB,nsubj,2,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,root,VERB,root,34,PROVISIONAL
la,phi1221.phi007.perseus-lat1.tb.xml,VERB,xcomp,VERB,xcomp,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,advcl,ADJ,advcl,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,amod,ADJ,amod,127,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,conj,ADJ,conj,17,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,nmod,ADJ,nmod,4,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,nsubj,ADJ,nsubj,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,nsubj:pass,ADJ,nsubj,2,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,obj,ADJ,obj,10,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,obl,ADJ,obl,17,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADJ,xcomp,ADJ,xcomp,13,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADP,case,ADP,case,119,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADP,mark,ADP,mark,4,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,advcl,ADV,advcl,5,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,advmod,ADV,advmod,101,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,advmod:emph,ADV,advmod,10,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,advmod:lmod,ADV,advmod,7,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,advmod:tmod,ADV,advmod,18,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,case,ADV,case,2,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,cc,ADV,cc,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,conj,ADV,conj,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,mark,ADV,mark,6,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,nmod,ADV,nmod,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,obj,ADV,obj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,obl,ADV,obl,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,ADV,root,ADV,root,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,AUX,cop,AUX,cop,13,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,CCONJ,advmod:emph,CCONJ,advmod,20,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,CCONJ,cc,CCONJ,cc,96,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,conj,DET,conj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,det,DET,det,56,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,nmod,DET,nmod,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,nsubj,DET,nsubj,9,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,nsubj:pass,DET,nsubj,4,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,obj,DET,obj,16,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,obl,DET,obl,7,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,obl:arg,DET,obl,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,DET,xcomp,DET,xcomp,2,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,advcl,NOUN,advcl,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,advcl:abs,NOUN,advcl,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,advcl:cmp,NOUN,advcl,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,appos,NOUN,appos,8,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,ccomp,NOUN,ccomp,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,conj,NOUN,conj,27,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,nmod,NOUN,nmod,75,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,nsubj,NOUN,nsubj,18,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,nsubj:pass,NOUN,nsubj,34,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,obj,NOUN,obj,120,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,obl,NOUN,obl,131,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,obl:arg,NOUN,obl,15,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,root,NOUN,root,2,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NOUN,xcomp,NOUN,xcomp,5,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NUM,conj,NUM,conj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NUM,nsubj,NUM,nsubj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NUM,nsubj:pass,NUM,nsubj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NUM,nummod,NUM,nummod,7,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NUM,obj,NUM,obj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,NUM,obl,NUM,obl,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PART,advmod:emph,PART,advmod,2,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PART,advmod:neg,PART,advmod,10,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PART,discourse,PART,discourse,23,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,conj,PRON,conj,1,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,nmod,PRON,nmod,6,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,nsubj,PRON,nsubj,13,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,nsubj:pass,PRON,nsubj,2,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,obj,PRON,obj,18,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,obl,PRON,obl,13,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PRON,obl:arg,PRON,obl,7,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,conj,NOUN,conj,5,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,flat,NOUN,flat,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,flat:name,NOUN,flat,16,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,nmod,NOUN,nmod,18,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,nsubj,NOUN,nsubj,8,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,nsubj:pass,NOUN,nsubj,3,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,obj,NOUN,obj,10,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,obl,NOUN,obl,19,PROVISIONAL
la,phi1348.abo012.perseus-lat1.tb.xml,PROPN,obl:arg,NOUN,obl,4,PROVISIONAL
